s_det: -1.848831295967102, s_id: -1.0366573333740234, loss: 14.397734642028809, hm_loss: 3.026259183883667, wh_loss: 0.3510974645614624, off_loss: 0.2653534412384033, id_loss: 3.740834951400757
s_det: -1.848827838897705, s_id: -1.0365620851516724, loss: 15.620697975158691, hm_loss: 3.5359764099121094, wh_loss: 0.215836763381958, off_loss: 0.3021032512187958, id_loss: 3.4079644680023193
s_det: -1.848824381828308, s_id: -1.036468267440796, loss: 14.28276252746582, hm_loss: 2.5810391902923584, wh_loss: 0.5162634253501892, off_loss: 0.27677422761917114, id_loss: 4.6001877784729
s_det: -1.8488210439682007, s_id: -1.0363730192184448, loss: 16.544879913330078, hm_loss: 3.5950474739074707, wh_loss: 0.42681750655174255, off_loss: 0.32798445224761963, id_loss: 3.825308322906494
s_det: -1.8488177061080933, s_id: -1.036278247833252, loss: 15.209151268005371, hm_loss: 3.2753050327301025, wh_loss: 0.38665780425071716, off_loss: 0.2740013003349304, id_loss: 3.729193687438965
s_det: -1.8488143682479858, s_id: -1.0361841917037964, loss: 14.671306610107422, hm_loss: 3.203550100326538, wh_loss: 0.3560207784175873, off_loss: 0.24011795222759247, id_loss: 3.59287166595459
s_det: -1.8488110303878784, s_id: -1.0360909700393677, loss: 18.285982131958008, hm_loss: 4.199535369873047, wh_loss: 0.5207160711288452, off_loss: 0.2942253649234772, id_loss: 3.7543928623199463
s_det: -1.8488075733184814, s_id: -1.0359982252120972, loss: 17.14208221435547, hm_loss: 3.912200689315796, wh_loss: 0.502261221408844, off_loss: 0.28289586305618286, id_loss: 3.620283842086792
s_det: -1.8488041162490845, s_id: -1.035906195640564, loss: 19.276294708251953, hm_loss: 4.116790294647217, wh_loss: 0.6304242014884949, off_loss: 0.2926182746887207, id_loss: 4.623453617095947
s_det: -1.848800539970398, s_id: -1.0358123779296875, loss: 15.210933685302734, hm_loss: 3.2649292945861816, wh_loss: 0.831810474395752, off_loss: 0.2996114492416382, id_loss: 3.5974504947662354
s_det: -1.848797082901001, s_id: -1.0357195138931274, loss: 16.680295944213867, hm_loss: 3.741917371749878, wh_loss: 0.6310833096504211, off_loss: 0.2888728082180023, id_loss: 3.6348845958709717
s_det: -1.8487935066223145, s_id: -1.0356272459030151, loss: 15.558602333068848, hm_loss: 3.4286530017852783, wh_loss: 0.37603628635406494, off_loss: 0.24519041180610657, id_loss: 3.701251983642578
s_det: -1.848789930343628, s_id: -1.035535454750061, loss: 13.837101936340332, hm_loss: 2.8204429149627686, wh_loss: 0.22744815051555634, off_loss: 0.28348594903945923, id_loss: 3.7979989051818848
s_det: -1.848786473274231, s_id: -1.035443902015686, loss: 17.756927490234375, hm_loss: 3.35310435295105, wh_loss: 0.8892242312431335, off_loss: 0.31814873218536377, id_loss: 5.153130054473877
s_det: -1.848783016204834, s_id: -1.0353491306304932, loss: 17.230205535888672, hm_loss: 3.452834129333496, wh_loss: 0.7897337675094604, off_loss: 0.32392117381095886, id_loss: 4.563999176025391
s_det: -1.848779559135437, s_id: -1.0352530479431152, loss: 17.963302612304688, hm_loss: 4.204352378845215, wh_loss: 0.5805068016052246, off_loss: 0.24978123605251312, id_loss: 3.6042685508728027
s_det: -1.8487759828567505, s_id: -1.0351580381393433, loss: 18.806156158447266, hm_loss: 4.4320759773254395, wh_loss: 0.40409624576568604, off_loss: 0.3269302248954773, id_loss: 3.555314302444458
s_det: -1.8487722873687744, s_id: -1.0350641012191772, loss: 17.06511878967285, hm_loss: 3.252467155456543, wh_loss: 0.49144136905670166, off_loss: 0.28678929805755615, id_loss: 5.051170825958252
s_det: -1.8487685918807983, s_id: -1.0349675416946411, loss: 15.853206634521484, hm_loss: 3.3760578632354736, wh_loss: 0.3585432171821594, off_loss: 0.4029700458049774, id_loss: 3.679569721221924
s_det: -1.8487648963928223, s_id: -1.0348719358444214, loss: 15.396844863891602, hm_loss: 3.3292338848114014, wh_loss: 0.2948729693889618, off_loss: 0.36442112922668457, id_loss: 3.56268048286438
s_det: -1.8487613201141357, s_id: -1.0347775220870972, loss: 19.14318084716797, hm_loss: 4.53851318359375, wh_loss: 0.6004807353019714, off_loss: 0.2610655128955841, id_loss: 3.6602883338928223
s_det: -1.8487576246261597, s_id: -1.0346838235855103, loss: 15.958066940307617, hm_loss: 3.3863089084625244, wh_loss: 0.47418975830078125, off_loss: 0.4174794554710388, id_loss: 3.6731364727020264
s_det: -1.8487539291381836, s_id: -1.0345908403396606, loss: 18.546939849853516, hm_loss: 4.309446334838867, wh_loss: 0.4502090811729431, off_loss: 0.32545360922813416, id_loss: 3.6428580284118652
s_det: -1.848750114440918, s_id: -1.0344984531402588, loss: 14.996989250183105, hm_loss: 3.2332608699798584, wh_loss: 0.6351471543312073, off_loss: 0.3165687918663025, id_loss: 3.527644634246826
s_det: -1.8487462997436523, s_id: -1.0344070196151733, loss: 16.14484977722168, hm_loss: 3.0397441387176514, wh_loss: 0.5332225561141968, off_loss: 0.28765714168548584, id_loss: 4.869132041931152
s_det: -1.8487426042556763, s_id: -1.0343130826950073, loss: 16.68202018737793, hm_loss: 3.401658296585083, wh_loss: 0.6259863972663879, off_loss: 0.25707918405532837, id_loss: 4.482415676116943
s_det: -1.8487389087677002, s_id: -1.0342178344726562, loss: 16.046817779541016, hm_loss: 3.643268585205078, wh_loss: 0.4203519821166992, off_loss: 0.27914148569107056, id_loss: 3.482240915298462
s_det: -1.8487352132797241, s_id: -1.0341238975524902, loss: 16.36492156982422, hm_loss: 3.659151315689087, wh_loss: 0.39868855476379395, off_loss: 0.225595161318779, id_loss: 3.79870867729187
s_det: -1.848731517791748, s_id: -1.0340303182601929, loss: 14.726177215576172, hm_loss: 3.2319254875183105, wh_loss: 0.3458579480648041, off_loss: 0.24099723994731903, id_loss: 3.5757193565368652
s_det: -1.848727822303772, s_id: -1.0339375734329224, loss: 18.135530471801758, hm_loss: 4.3142499923706055, wh_loss: 0.399658203125, off_loss: 0.3237362205982208, id_loss: 3.3571219444274902
s_det: -1.8487240076065063, s_id: -1.0338462591171265, loss: 19.11410903930664, hm_loss: 3.8831589221954346, wh_loss: 0.6141512989997864, off_loss: 0.26212015748023987, id_loss: 5.1179962158203125
s_det: -1.8487201929092407, s_id: -1.0337517261505127, loss: 14.939212799072266, hm_loss: 3.2509777545928955, wh_loss: 0.6415276527404785, off_loss: 0.2799636423587799, id_loss: 3.5303783416748047
s_det: -1.848716378211975, s_id: -1.0336583852767944, loss: 14.865694046020508, hm_loss: 3.2329864501953125, wh_loss: 0.7822689414024353, off_loss: 0.2771351635456085, id_loss: 3.493643045425415
s_det: -1.8487125635147095, s_id: -1.0335659980773926, loss: 19.083967208862305, hm_loss: 4.587070941925049, wh_loss: 0.36738693714141846, off_loss: 0.2992570996284485, id_loss: 3.479339599609375
s_det: -1.8487086296081543, s_id: -1.0334746837615967, loss: 15.678499221801758, hm_loss: 3.4754478931427, wh_loss: 0.4148913621902466, off_loss: 0.29506462812423706, id_loss: 3.5672295093536377
s_det: -1.8487046957015991, s_id: -1.0333839654922485, loss: 14.203100204467773, hm_loss: 2.5647544860839844, wh_loss: 1.0096129179000854, off_loss: 0.27603521943092346, id_loss: 4.484336853027344
s_det: -1.8487008810043335, s_id: -1.0332915782928467, loss: 15.518938064575195, hm_loss: 3.396091938018799, wh_loss: 0.33887580037117004, off_loss: 0.24057583510875702, id_loss: 3.7740111351013184
s_det: -1.8486970663070679, s_id: -1.033199429512024, loss: 18.396072387695312, hm_loss: 4.379532337188721, wh_loss: 0.5056479573249817, off_loss: 0.26303547620773315, id_loss: 3.510777235031128
s_det: -1.8486931324005127, s_id: -1.0331082344055176, loss: 14.125425338745117, hm_loss: 3.091944694519043, wh_loss: 0.43122684955596924, off_loss: 0.24744917452335358, id_loss: 3.4339098930358887
s_det: -1.848689317703247, s_id: -1.0330179929733276, loss: 15.081375122070312, hm_loss: 3.1931416988372803, wh_loss: 0.8289703726768494, off_loss: 0.2784997522830963, id_loss: 3.7258317470550537
s_det: -1.8486855030059814, s_id: -1.0329278707504272, loss: 18.04721450805664, hm_loss: 4.256711959838867, wh_loss: 0.42854198813438416, off_loss: 0.25598791241645813, id_loss: 3.574439525604248
s_det: -1.8486815690994263, s_id: -1.032838225364685, loss: 16.467327117919922, hm_loss: 3.2506277561187744, wh_loss: 0.5080912709236145, off_loss: 0.2951611578464508, id_loss: 4.618180751800537
s_det: -1.8486777544021606, s_id: -1.032746434211731, loss: 15.922704696655273, hm_loss: 3.4923272132873535, wh_loss: 0.2880917191505432, off_loss: 0.32986903190612793, id_loss: 3.6555142402648926
s_det: -1.8486738204956055, s_id: -1.032655119895935, loss: 17.15835952758789, hm_loss: 3.3076083660125732, wh_loss: 0.45736587047576904, off_loss: 0.2548099458217621, id_loss: 5.08498477935791
s_det: -1.8486700057983398, s_id: -1.0325607061386108, loss: 16.137556076049805, hm_loss: 3.5616157054901123, wh_loss: 0.6529579758644104, off_loss: 0.3178926110267639, id_loss: 3.5970637798309326
s_det: -1.8486660718917847, s_id: -1.0324671268463135, loss: 16.472658157348633, hm_loss: 3.5450046062469482, wh_loss: 0.5074897408485413, off_loss: 0.32163411378860474, id_loss: 3.8980910778045654
s_det: -1.8486621379852295, s_id: -1.0323736667633057, loss: 16.642133712768555, hm_loss: 3.7379331588745117, wh_loss: 0.5351296663284302, off_loss: 0.39872878789901733, id_loss: 3.4021072387695312
s_det: -1.8486582040786743, s_id: -1.0322813987731934, loss: 15.557867050170898, hm_loss: 3.4131462574005127, wh_loss: 0.5592685341835022, off_loss: 0.3364482820034027, id_loss: 3.500204563140869
s_det: -1.8486542701721191, s_id: -1.0321900844573975, loss: 16.356910705566406, hm_loss: 3.243516683578491, wh_loss: 0.4624635577201843, off_loss: 0.27806785702705383, id_loss: 4.6075758934021
s_det: -1.848650336265564, s_id: -1.0320967435836792, loss: 16.78754997253418, hm_loss: 3.8169937133789062, wh_loss: 0.6352022290229797, off_loss: 0.26955100893974304, id_loss: 3.5974271297454834
s_det: -1.8486464023590088, s_id: -1.0320042371749878, loss: 14.283784866333008, hm_loss: 3.0545289516448975, wh_loss: 0.634688138961792, off_loss: 0.2509530186653137, id_loss: 3.581192970275879
s_det: -1.8486424684524536, s_id: -1.0319124460220337, loss: 15.037059783935547, hm_loss: 3.2902472019195557, wh_loss: 0.5713618993759155, off_loss: 0.2921591103076935, id_loss: 3.5059661865234375
s_det: -1.8486385345458984, s_id: -1.0318214893341064, loss: 14.58556079864502, hm_loss: 3.1705129146575928, wh_loss: 0.624904990196228, off_loss: 0.2336955964565277, id_loss: 3.5756895542144775
s_det: -1.8486346006393433, s_id: -1.0317310094833374, loss: 17.16962242126465, hm_loss: 3.886242151260376, wh_loss: 0.9005094170570374, off_loss: 0.33992472290992737, id_loss: 3.4950053691864014
s_det: -1.848630666732788, s_id: -1.0316412448883057, loss: 14.265766143798828, hm_loss: 3.028470277786255, wh_loss: 0.400539755821228, off_loss: 0.2571084499359131, id_loss: 3.6676924228668213
s_det: -1.848626732826233, s_id: -1.031551718711853, loss: 16.356369018554688, hm_loss: 3.6129937171936035, wh_loss: 0.6147748827934265, off_loss: 0.3869236707687378, id_loss: 3.492753267288208
s_det: -1.8486227989196777, s_id: -1.0314627885818481, loss: 16.090970993041992, hm_loss: 3.5279059410095215, wh_loss: 0.6442586183547974, off_loss: 0.4227420389652252, id_loss: 3.408719778060913
s_det: -1.8486188650131226, s_id: -1.0313745737075806, loss: 16.024805068969727, hm_loss: 3.4702084064483643, wh_loss: 0.6424734592437744, off_loss: 0.33742111921310425, id_loss: 3.686077356338501
s_det: -1.8486149311065674, s_id: -1.031286358833313, loss: 16.054407119750977, hm_loss: 3.1552765369415283, wh_loss: 0.5261040925979614, off_loss: 0.3072931170463562, id_loss: 4.515234470367432
s_det: -1.8486109972000122, s_id: -1.031196117401123, loss: 17.365671157836914, hm_loss: 3.386910915374756, wh_loss: 0.5613805055618286, off_loss: 0.31902623176574707, id_loss: 4.891653060913086
s_det: -1.848607063293457, s_id: -1.0311030149459839, loss: 17.650970458984375, hm_loss: 3.96873140335083, wh_loss: 0.6068511605262756, off_loss: 0.3847479820251465, id_loss: 3.6187126636505127
s_det: -1.8486030101776123, s_id: -1.0310105085372925, loss: 14.678982734680176, hm_loss: 3.139618396759033, wh_loss: 0.6253167986869812, off_loss: 0.3320143520832062, id_loss: 3.4923923015594482
s_det: -1.8485989570617676, s_id: -1.0309189558029175, loss: 16.71314811706543, hm_loss: 3.8284687995910645, wh_loss: 0.5532119870185852, off_loss: 0.27572929859161377, id_loss: 3.5272200107574463
s_det: -1.8485949039459229, s_id: -1.0308281183242798, loss: 14.227195739746094, hm_loss: 3.055671453475952, wh_loss: 0.727618932723999, off_loss: 0.25848621129989624, id_loss: 3.504283905029297
s_det: -1.8485908508300781, s_id: -1.0307379961013794, loss: 14.111408233642578, hm_loss: 2.8973050117492676, wh_loss: 0.28080394864082336, off_loss: 0.30558305978775024, id_loss: 3.7753117084503174
s_det: -1.848586916923523, s_id: -1.0306477546691895, loss: 14.651473999023438, hm_loss: 3.115614175796509, wh_loss: 0.28710466623306274, off_loss: 0.2937241792678833, id_loss: 3.6918044090270996
s_det: -1.8485829830169678, s_id: -1.030557632446289, loss: 16.452463150024414, hm_loss: 3.7603001594543457, wh_loss: 0.8401399850845337, off_loss: 0.2882477939128876, id_loss: 3.4035677909851074
s_det: -1.848578929901123, s_id: -1.030468463897705, loss: 16.41988754272461, hm_loss: 3.6446785926818848, wh_loss: 1.040820598602295, off_loss: 0.2731646001338959, id_loss: 3.6313531398773193
s_det: -1.8485748767852783, s_id: -1.0303794145584106, loss: 16.239011764526367, hm_loss: 2.983269691467285, wh_loss: 1.0050550699234009, off_loss: 0.3132270276546478, id_loss: 4.918912887573242
s_det: -1.8485708236694336, s_id: -1.0302873849868774, loss: 16.2142391204834, hm_loss: 3.2077956199645996, wh_loss: 0.9310820698738098, off_loss: 0.2696570158004761, id_loss: 4.508288383483887
s_det: -1.8485667705535889, s_id: -1.030193567276001, loss: 14.910823822021484, hm_loss: 3.32698655128479, wh_loss: 0.3599361181259155, off_loss: 0.28640419244766235, id_loss: 3.399557113647461
s_det: -1.8485627174377441, s_id: -1.0301010608673096, loss: 15.78115177154541, hm_loss: 3.0836541652679443, wh_loss: 0.33594223856925964, off_loss: 0.3046087920665741, id_loss: 4.537039279937744
s_det: -1.848558783531189, s_id: -1.030006766319275, loss: 15.226607322692871, hm_loss: 3.3449015617370605, wh_loss: 0.43937525153160095, off_loss: 0.3421279489994049, id_loss: 3.4406933784484863
s_det: -1.8485547304153442, s_id: -1.0299136638641357, loss: 15.823022842407227, hm_loss: 2.9054555892944336, wh_loss: 0.6010631918907166, off_loss: 0.32078126072883606, id_loss: 4.87504768371582
s_det: -1.848550796508789, s_id: -1.029818058013916, loss: 14.723703384399414, hm_loss: 3.1648073196411133, wh_loss: 0.49827566742897034, off_loss: 0.2998597323894501, id_loss: 3.573073387145996
s_det: -1.8485468626022339, s_id: -1.0297234058380127, loss: 16.468000411987305, hm_loss: 3.6172969341278076, wh_loss: 0.5033965706825256, off_loss: 0.4781067967414856, id_loss: 3.387639284133911
s_det: -1.8485428094863892, s_id: -1.0296300649642944, loss: 14.69317626953125, hm_loss: 3.0796239376068115, wh_loss: 0.6843616366386414, off_loss: 0.327903151512146, id_loss: 3.6393253803253174
s_det: -1.8485387563705444, s_id: -1.029537320137024, loss: 15.673443794250488, hm_loss: 2.737637996673584, wh_loss: 0.502021849155426, off_loss: 0.2854129374027252, id_loss: 5.2533488273620605
s_det: -1.8485348224639893, s_id: -1.0294411182403564, loss: 14.08681869506836, hm_loss: 2.939516067504883, wh_loss: 0.4956495463848114, off_loss: 0.3127008080482483, id_loss: 3.601935863494873
s_det: -1.848530888557434, s_id: -1.0293458700180054, loss: 15.558517456054688, hm_loss: 3.49599027633667, wh_loss: 0.41505834460258484, off_loss: 0.2472209334373474, id_loss: 3.5581626892089844
s_det: -1.848526954650879, s_id: -1.0292515754699707, loss: 17.489099502563477, hm_loss: 4.100428104400635, wh_loss: 0.5951401591300964, off_loss: 0.20915310084819794, id_loss: 3.612121343612671
s_det: -1.8485229015350342, s_id: -1.029158115386963, loss: 15.25886344909668, hm_loss: 3.276002883911133, wh_loss: 0.5631338953971863, off_loss: 0.2618488073348999, id_loss: 3.7770655155181885
s_det: -1.8485188484191895, s_id: -1.0290648937225342, loss: 14.796109199523926, hm_loss: 2.6961519718170166, wh_loss: 0.4129776954650879, off_loss: 0.2282065600156784, id_loss: 4.872942924499512
s_det: -1.8485149145126343, s_id: -1.0289690494537354, loss: 15.835662841796875, hm_loss: 2.731945037841797, wh_loss: 0.7200664281845093, off_loss: 0.2867918610572815, id_loss: 5.332540988922119
s_det: -1.848510980606079, s_id: -1.028869867324829, loss: 14.267728805541992, hm_loss: 3.22106671333313, wh_loss: 0.25854751467704773, off_loss: 0.25445884466171265, id_loss: 3.2802515029907227
